name,info,sku,cost,deliverable,on_sale,price,manual_sale,count,in_store_warranty,parts_labor_warranty,photos,type,subtype
25 cu ft Stainless Steel Whirlpool Side-by-side Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with filtered water and ice. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 regular crisper drawers, a deli drawer, regular door amenities and gallon beverage door holders, and freezer and refrigerator temperature controls are on the water and ice dispenser. Inside the freezer is adjustable tempered glass shelving, a pullout freezer drawer, and a removable ice bucket and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4879.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151917-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151920-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151932.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151936-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151939-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151942-rotated.jpg",Refrigerator,Side by Side
25 cu ft Stainless Steel LG French Door Refrigerator w/Dual Ice Makers,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with DUAL ICE MAKERS and filtered water. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 humidity controlled crisper drawers, a wide deli drawer, a removable ice bucket, regular door amenities and gallon beverage door holders. Inside the freezer is a pullout drawer with removable ice bucket and a bottom freezer drawer with adjustable divider. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4205.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251101_150842820.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251101_150903537.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251101_150905949.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251101_150915153.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251101_150908247.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251101_150921351.jpg",Refrigerator,French Door
25 Cu Ft Stainless Steel KitchenAid Side-by-side Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with filtered water and ice. Inside the refrigerator are adjustable spill proof tempered glass shelving, 3 crisper drawers, regular door amenities,freezer and fridge temperature controls, and gallon beverage door holders. Inside the freezer is adjustable rack shelving, 3 pullout freezer drawers, removable ice bucket and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon.",4383.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250903_153000766.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250903_153011493.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250903_153020450.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250903_153015496.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250903_153027670.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250903_153038950.jpg",Refrigerator,Side by Side
25 cu ft Stainless Steel Jenn-Air French Door Refrigerator w/Filtered Water and Ice,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is tempered glass shelving, 2 humidity controlled crisper drawers, a wide deli drawer, a bottle holder, regular door amenities and gallon beverage door holders, and removable ice bucket. Inside the freezer, are 2 pullout drawers, a bottom freezer drawer with divider. This unit comes with a 45-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",3548.0,0,True,True,89900,79900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/01/20250114_130819-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/01/20250114_130832-1.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/01/20250114_130841-1.jpg",Refrigerator,French Door
25 Cu Ft Stainless Steel GE Side-by-Side,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with filtered water and ice. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 humidity controlled crisper drawers, a deli drawer, regular door amenities and gallon beverage door holders, and freezer and refrigerator temperature controls on dispenser. Inside the freezer is rack shelving, a pullout freezer drawer, a removable ice bucket and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4854.0,0,True,False,49900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_120946-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_120959-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_121002-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_121006-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_121009-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_121017.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_121037-rotated.jpg",Refrigerator,Side by Side
25 cu ft Stainless Steel GE Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with filtered water and ice. Inside the refrigerator are adjustable spill proof tempered glass shelving, a regular crisper drawer, a humidity controlled crisper drawer, a deli drawer, regular door amenities and gallon beverage door holders, and freezer and refrigerator temperature controls are on the water and ice dispenser. Inside the freezer is adjustable rack shelving, a pullout freezer drawer, and a removable ice bucket and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4878.0,0,True,True,64900,57900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151052-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151055-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151123-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151127-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151132-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_151140.jpg",Refrigerator,Standard Refrigerator
25 Cu Ft Stainless Steel Amana French Door,"This unit has been tested and works perfectly. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with filtered water and ice. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 humidity controlled crisper drawers, a wide deli drawer, regular door amenitiesa removable ice bucket and gallon beverage door holders. Inside the freezer is a pull out rack drawer and a bottom freezer drawer with divider. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, and debit cards. We hope to see you in soon!",4751.0,0,True,False,89900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104356-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104421-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104425-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104427-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104430-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104432.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104504-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_104530-rotated.jpg",Refrigerator,French Door
25 Cu Ft Black Whirlpool Gold French Door W/ Ice Maker,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with an Ice Maker. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 humidity controlled crisper drawers, a wide deli drawer, regular door amenities and gallon beverage door holders. Inside the freezer is a pullout drawer with removable ice bucket and a bottom rack freezer drawer with adjustable divider. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4890.0,0,True,False,59900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_130926-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_131052-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_131054-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_131056-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_131059.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_131125-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_131133.jpg",Refrigerator,French Door
24 cu ft Stainless Steel Samsung French Door Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 humidity controlled crisper drawers, a wide deli drawer, regular door amenities, can door rack, and gallon beverage door holders. Inside the freezer is a pullout drawer, and a bottom freezer drawer with divider. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",3939.0,0,True,True,69900,62900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/05/20250502_095044-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250502_095106-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250502_095121.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250502_095129-rotated.jpg",Refrigerator,French Door
24 cu ft Stainless Steel Kenmore Elite Counter Depth French Door Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with filtered water and ice. Inside the refrigerator are adjustable spill proof tempered glass shelving, 2 space saver shelves, 2 crisper drawers, a wide deli drawer, a removable ice bucket, regular door amenities and gallon beverage door holders. Inside the freezer is 2 pullout drawers, and a bottom freezer drawer with divider. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4238.0,0,True,False,99900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/07/20250723_141340-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250723_141343-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250723_141352.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250723_141405.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250723_141414.jpg",Refrigerator,French Door
